output1	output2	output3
-0.695190887816071	-0.518660000902641	-0.523628635994948
-0.492372046045673	0.166959812322385	0.161844055376425
0.478251078219809	1.20336477013702	1.19802661906594
-0.67251195130837	-0.300981225941739	-0.305996571039002
-0.698100962969457	3.75899785746898	3.75311131285703
0.858980129149318	-0.694503820684069	-0.699434722810933
1.20418843277149	0.596080927379562	0.590873088652021
-0.404573549821937	-0.507056853673401	-0.512027978595341
-0.59712338370597	2.08787758983822	2.08234963800132
-0.514892183981112	-0.686299504265281	-0.691232166892959
0.947685306969387	0.333022659882036	0.327871268793823
-0.611851176309014	-0.348718116297451	-0.353723217904572
-0.675244198909715	0.148030885773093	0.142919190639099
-0.694964429266153	-0.482239150642744	-0.487215601003656
-0.0481157033835097	-0.468745605357287	-0.473724951193734
3.76440916862317	-0.515764228681166	-0.520733485154841
0.234735823158196	0.677339489870339	0.672114214496266
1.66532988371903	-0.2350484544797	-0.240077947580516
-0.695100407354047	1.12061125217393	1.11529085854031
-0.47429192370972	0.731947520189377	0.726710526900374
-0.302043064997609	1.09248859674443	1.08717423773397
2.24103497010671	-0.6892661705676	-0.694198196601298
0.245137066124107	0.275931961688597	0.270792821251813
-0.657239227074403	-0.522738272689292	-0.527706032656795
-0.597120145831007	-0.645563239046954	-0.650504642954761
1.78146061137185	-0.611309879802401	-0.616258633873679
-0.0461244147879845	-0.564957490554007	-0.569916191026039
-0.308367862655065	-0.658167265514584	-0.663105964821821
-0.0463565632770965	-0.414926505191385	-0.41991739965234
-0.372770213217828	0.53935095392329	0.534155288442047
2.5055363942511	-0.680290267814546	-0.685224219917803
1.53424816489048	-0.55398748376899	-0.558948538209945
-0.631310740671469	0.0940393329601331	0.0889392234559274
0.109820617131634	-0.681522305844481	-0.686455993574224
2.46442098290171	-0.073673311732538	-0.0787374330772823
1.15087694554747	1.27632077291917	1.27096696678364
-0.667676820116859	-0.53743890573259	-0.542403511204931
-0.691257804684272	-0.594782167824991	-0.59973446845017
-0.587851606545202	-0.652565285506781	-0.657505186899587
-0.569334005865454	0.403921826121644	0.398755221329628
-0.580028886688258	0.368817750976093	0.363658678896094
-0.646976927762824	-0.199741739546674	-0.204778808842412
-0.69065595284665	3.0251260307224	3.01939696199053
-0.468438869134351	0.0183485119036104	0.0132646443073594
-0.697636658695339	-0.544901401317107	-0.54986440547023
-0.530754337076017	2.07193621171885	2.066411680619
-0.608872325549902	-0.067451225282942	-0.0725166817771006
-0.695937364020058	0.287769054221243	0.282627373754312
-0.690053004479035	-0.652663771111312	-0.657603651370854
-0.697902599191712	0.0761126583373358	0.071016395579606
-0.684526165216009	1.27179676721575	1.26644393185161
-0.668419106760851	-0.525557787555169	-0.530524942504781
1.4966879977585	-0.680471363876031	-0.685405277119284
-0.59958943159211	-0.0245649658413423	-0.0296396249662645
-0.586755613659238	-0.460280924048964	-0.465262086255913
-0.517434030629558	-0.474990048604727	-0.479968054494387
1.32202534092169	-0.643427122321206	-0.648368984601783
0.416632053814212	-0.373705834473593	-0.378705574159508
-0.119950620063053	-0.398980608792095	-0.403974924959645
0.668131284948475	-0.422720178331972	-0.427709400408879
-0.502528677203784	-0.488825651611706	-0.493800688626311
-0.558319494704062	-0.124520543864498	-0.129573754294913
3.64528784385071	3.05158668822762	3.04585194150789
-0.497058905352852	-0.391351997807511	-0.396347950939697
0.280804407260092	-0.614728684542411	-0.619676704998819
0.433062671876196	-0.119962834350989	-0.125017022785043
-0.331745977157093	-0.656491961278444	-0.661431020076262
-0.653379922600536	-0.547688005305422	-0.552650411502745
0.561287219153673	-0.687198900567066	-0.692131370200246
-0.67416803454771	-0.687371101258261	-0.692303533940227
-0.294351950198282	1.61836884791717	1.61294164433036
-0.213936243208879	-0.659040598739215	-0.66397911064463
-0.683720610078957	-0.0532450991124172	-0.0583136039893313
-0.676288563043596	-0.428546111322198	-0.433534083257197
-0.692244821372469	-0.6860071401242	-0.690939865488038
1.16986697061708	1.69279188556274	1.68734871211182
0.207958342078282	0.221244700249189	0.216117294728927
2.46471485723141	1.43201683695032	1.42662962120044
0.416598439483435	2.1667828644328	2.16123798092321
-0.489054878231468	-0.0627747710710131	-0.0678412310493169
-0.453380118887685	-0.683197053249594	-0.688130381608243
0.618910813148357	2.28253219543615	2.27696247417274
0.663534808467088	1.30620294690365	1.30084272858349
-0.560206870452447	-0.590532993476882	-0.595486205899524
-0.672927554629861	-0.432920930017197	-0.437907963193684
-0.682934207093549	0.191536028942108	0.186414998375878
-0.0236457059444315	-0.65871581799113	-0.663654399588734
-0.638196196045374	-0.638252354689046	-0.643195327382991
-0.547313786468282	-0.692177350661368	-0.697108752007442
-0.666162244609518	-0.668858230967501	-0.673794636183138
-0.619118805646011	-0.489676976620286	-0.494651830955641
-0.235487192617538	0.479422067635132	0.474239261830152
1.52644487121039	-0.669534024796889	-0.674470284999154
1.0942871462963	-0.695082856392021	-0.70001363426809
-0.351612005445949	0.859553294835466	0.854288919610089
-0.607575471759084	1.20421954968329	1.19888121519168
-0.493746105204296	-0.583502505785077	-0.588457226825704
0.0531899565808181	-0.402016342281007	-0.407010007033984
0.412585549353767	-0.594263832912105	-0.599216244762764
0.83784879194147	0.129584948542779	0.124477211579809
-0.17303493331035	-0.631758868711523	-0.636703234792409
0.0959922700998979	-0.512161753259262	-0.517131782760278
0.466851291481916	0.948119187092555	0.94283580719726
-0.579609070631579	-0.608968499820183	-0.613917756310085
1.74923110355798	-0.672261982201712	-0.677197657032694
-0.177345100875229	-0.66845722800052	-0.673393719264282
-0.673981990960374	-0.691951247698433	-0.696882697562194
-0.552189925521078	-0.0461182087369104	-0.0511882429181161
-0.694797771299076	-0.65438873636217	-0.659328246474759
3.40280016270981	1.03764602272682	1.03234343196019
-0.228163190909668	3.75899785746898	3.75311131285703
-0.0218123708849422	0.236289182128815	0.231158548329529
-0.646372227951413	-0.0923693194414659	-0.0974294289544968
-0.303397312799083	1.87081371058907	1.8653323368114
-0.465997129236669	1.66463691272315	1.65919978083012
-0.51530941106825	-0.0532891243286946	-0.058357619758578
3.76440916862317	-0.692087012272472	-0.697018433003563
-0.500232081397643	-0.471625243833627	-0.476603971750721
-0.688146604471742	0.174905392994818	0.169787931068146
0.271996274524181	1.24600942833066	1.24066212647216
-0.670365787185852	-0.598529494300602	-0.603480990815971
0.126898617059463	1.78836993229466	1.78290624948982
-0.648976740537884	0.415362069959568	0.410193010294098
-0.132043345303571	0.00109538064729236	-0.00398478473294504
-0.228216748138276	-0.299646851624689	-0.304662483055017
-0.0585429070725178	-0.347651595486658	-0.352656925950233
-0.65617137788602	0.120268774898045	0.115163037020732
-0.660576778758873	2.23943802248806	2.23387754846997
-0.637704411141713	0.246674092981789	0.241541230764793
-0.330671148802081	-0.65428528191379	-0.659224814225868
-0.480558916855174	-0.594260600121279	-0.599213012665638
-0.660474616497189	1.78058529100045	1.77512327864158
-0.605289778164842	-0.500815238287722	-0.50578770254964
-0.458072403336013	-0.55105210070079	-0.556013785022898
-0.105281444605881	-0.668640378487826	-0.673576830450742
-0.689077267887143	-0.0441300468782893	-0.0492005076837734
0.316015308237647	-0.305961718035469	-0.310975994407448
2.70048051124475	-0.424093104466982	-0.429082031938286
0.322870027725652	0.670515495648068	0.665291684582143
3.76440916862317	-0.0443618308460307	-0.0494322419147855
-0.380984627321553	-0.419592927446417	-0.424582820575906
-0.668940435744624	1.92174553625916	1.91625323341489
-0.668040660355978	-0.499708100092243	-0.504680801926385
-0.466678131656261	-0.490096748585047	-0.495071512844782
-0.436843351572382	-0.37026294352441	-0.375263421993669
2.10939479134258	2.50352412443056	2.49790698221809
-0.694846362169534	1.53376101943322	1.52835197118604
1.11371214421377	-0.660039924035537	-0.664978221503465
-0.561132244773669	-0.628397508622701	-0.633342595991854
-0.541061250351919	0.111570118934314	0.106466247634316
2.61444458569983	0.334189942041554	0.329038300475289
0.387366390821608	2.46247327282117	2.45686493939349
-0.567335915350613	1.41297352115391	1.4075903917619
3.76440916862317	1.15099177257286	1.14566485981831
-0.630406513928974	-0.664706485766136	-0.669643781872669
-0.671875465646039	-0.689217106876815	-0.694149143438711
-0.673125473787226	-0.597180898189197	-0.602132684089377
-0.601105649963173	-0.688250443287419	-0.693182687278179
-0.15988050374111	2.11132630782919	2.10579332431322
-0.689451790602992	-0.585006614368245	-0.589961012653843
1.5964436142984	0.128103906775931	0.12299648761826
-0.297651690266915	-0.516750046058078	-0.521719090992825
1.09402931261139	-0.566518090169703	-0.571476455764733
1.91539177389734	-0.659926964038044	-0.664865285745184
0.0486188513571879	0.276046308943072	0.270907143969394
0.433115678693956	-0.577196177807115	-0.582152252073894
-0.412326739377269	-0.37405847969755	-0.379058143712053
0.192168918534629	0.381125675528851	0.375963962386502
2.99381412076303	-0.644039096544736	-0.648980827506497
-0.543013759981861	3.27295195324997	3.26716970546989
-0.157345771018752	-0.66202183798866	-0.666959710172999
-0.567640148133504	-0.687649536482253	-0.692581909416957
-0.688546900363288	-0.465781379770263	-0.470761361676955
-0.682407307265327	-0.149296928918911	-0.15434482277646
-0.67321890651141	-0.675447782616333	-0.680382773831041
-0.694718332314697	-0.551013935386552	-0.555975627898259
-0.143466884039862	-0.6946192811721	-0.699550158523191
-0.560325937944922	-0.527998999477498	-0.532965630586322
1.56102716115597	-0.605994326475797	-0.610944221170557
0.490738926348248	-0.69292265474259	-0.697853896159625
-0.589380908600552	-0.687047534868874	-0.691980036982449
-0.688072343855618	-0.612463032937028	-0.617411539562092
-0.501044615701324	1.59364130394968	1.58821940645531
-0.671084340285768	-0.59869824902403	-0.603649709327628
-0.601166994915164	-0.694884804086629	-0.69981562446121
0.399062820251909	-0.300779675392023	-0.305795063738459
0.017352214254823	0.546173244658262	0.540976115234408
-0.147452944376673	-0.627757726056324	-0.63270295071147
0.0623899462190357	0.71700504058395	0.711771253686092
-0.394541529533855	-0.27363325016177	-0.278654463649666
-0.595859879662469	-0.653080903324217	-0.658020694074583
1.40265846470215	2.69931951161607	2.69366035518559
-0.464827952951912	-0.681529373892021	-0.686463060105087
-0.635892412495861	2.12158112568601	2.11604594166798
-0.640716051366378	-0.667015679458145	-0.671952480052661
0.100340013666145	-0.665447606865843	-0.670384743940931
-0.618444971227959	1.49625982956901	1.49085882841215
3.76440916862317	2.80766486892595	2.80198246350311
-0.696673103671865	-0.62941305229219	-0.63435792174368
3.76440916862317	-0.387375566323433	-0.392372372727301
0.646041244057675	-0.612862504243752	-0.617810925149358
-0.320999475521856	2.62072625093463	2.61508395922419
-0.557448020089309	-0.397157856814277	-0.402152564112078
0.971654371955479	-0.596726008590595	-0.601677892102016
-0.672636669256376	-0.694861616434334	-0.699792441784574
-0.350810207265279	-0.676099392753626	-0.681034244144353
-0.656485439311426	1.44028994267581	1.43490095166415
-0.528838413566259	0.200598215865701	0.195475240714858
1.08624515692032	-0.583912342418871	-0.588866975515824
-0.209993523273668	-0.652550618933199	-0.657490523473192
3.51436029155989	-0.514699608680249	-0.519669093602497
-0.679979951652379	-0.686954218215993	-0.691886740353667
-0.160237157309783	-0.233381511064634	-0.238411361861947
-0.518212024667644	-0.60038674173554	-0.605337839718544
-0.233836826355118	-0.648015081964098	-0.652955959749895
-0.330365594174815	-0.13083041529315	-0.135882271737051
0.838743474152157	1.32187142940004	1.31650784890138
-0.626155562846224	1.17177028996979	1.16643891851388
-0.31093518699549	0.212539177631209	0.207413640161724
-0.1820374005591	0.417899797902887	0.412730193686002
1.58078760154619	-0.521453982312872	-0.526422017866315
-0.607171557747733	-0.117840329669269	-0.122894973555189
3.76440916862317	2.42108895462812	2.41548950154125
0.30488557773884	0.669004122980272	0.66378063622812
-0.63815755312676	-0.499817659756832	-0.504790338081413
-0.604706207692422	-0.316708615547405	-0.321720585825756
-0.530115103436566	-0.500928650563128	-0.505901090488783
-0.374783200875853	-0.579826216722345	-0.584781726629413
3.76440916862317	-0.555520874079757	-0.560481599482343
-0.517401485147293	0.524574379540464	0.519381884850047
0.762194022692598	3.64148592740281	3.63562459876718
0.263361488373716	-0.0640660647920224	-0.0691322476815925
0.118532953273616	-0.494356476584378	-0.499330326782023
2.81015545397307	0.282285428980169	0.277144925201972
1.00586871385888	3.75899785746898	3.75311131285703
0.994411449636718	1.06301068829826	1.0577026547242
0.123083929124941	-0.686362330402317	-0.69129497954862
-0.318695341340248	-0.57333817479114	-0.578295076916952
2.55093311361182	1.99277239313005	1.98726484918183
-0.0879564097750116	3.75899785746898	3.75311131285703
2.45585600000513	-0.680908703120516	-0.685842522518523
-0.435359719669343	1.06978259578789	1.06447310908257
0.259652588545747	-0.655103988065081	-0.660043344697338
-0.431145041627078	0.43430461648007	0.429131492080029
-0.520471241032392	-0.329303124039528	-0.334312391759697
1.8967209538586	-0.650432037349949	-0.65537239649998
3.76440916862317	0.562327824572008	0.557127228661778
-0.243870304749129	1.14718819202321	1.1418620954496
-0.654700672161786	-0.671187507641393	-0.676123413035561
0.539973618490063	-0.291967813473886	-0.296985092689627
-0.21654732596273	-0.211678375855626	-0.216712883760887
-0.148433779081983	-0.680725083643938	-0.685658942443428
0.308884365548629	-0.647205080287965	-0.652146131885758
0.44913201055795	2.60130240358508	2.59566427988783
-0.470617279392884	-0.669151830035105	-0.674088172249589
3.76440916862317	3.42684469375698	3.42102942332381
-0.601341233530978	0.122151827026828	0.117045685079921
-0.10769414276723	-0.673304706466874	-0.678240157547719
1.42897387941622	-0.0292162268237392	-0.0342898878705365
-0.568930825949818	-0.689235910154304	-0.69416794268135
2.20031905403176	-0.202686576315926	-0.207723013701915
-0.0689854729106776	1.1699519793568	1.1646209980781
0.252085173273419	0.209553747258818	0.204428850409749
1.63249565356231	2.4627666857071	2.45715828931822
0.511213758389044	0.778120785959303	0.772873884706268
-0.401127267210499	-0.677921387578367	-0.682855848001315
-0.671158712915328	-0.631417798888371	-0.636362238156791
-0.688976273826884	-0.515627285742124	-0.520596571601325
-0.390154643494822	1.11978175112796	1.11446153549056
0.756715551131498	0.417866236353595	0.412696639338423
-0.418268454732795	-0.486365017448889	-0.49134058247195
-0.658749867090537	-0.433239973627452	-0.438226938342837
0.406225528406261	3.75899785746898	3.75311131285703
-0.668339590311242	0.517541717443855	0.512350731838011
2.2855995197664	-0.45074627489084	-0.455729483064418
-0.509494338703892	-0.317873631175401	-0.322885351462057
0.165297420629819	0.619860937549375	0.614647996053349
1.20333230893288	-0.597526976706361	-0.602478688344228
-0.303379537854777	0.664414863922153	0.659192361943613
3.76440916862317	-0.557405286256003	-0.562365607297152
-0.697521016625226	-0.61452597469578	-0.619474038650126
0.595093404697787	-0.669948975534799	-0.674885146695994
-0.50977925603586	1.00621123394215	1.00091538852376
-0.689303797464737	-0.675988245510005	-0.680923120750959
0.331621431450212	-0.679939915474638	-0.684873942757294
-0.351191502931452	-0.624752693046475	-0.629698562528416
-0.484922522768502	-0.00870557193148877	-0.0137836342011055
-0.471407756491489	-0.00617368996407796	-0.0112522955306664
-0.51850032493412	-0.0741778764862386	-0.0792418895603343
-0.237343075423699	-0.021686634278916	-0.0267619110427493
1.12044864639557	0.137049095766535	0.131939757129934
1.09228176310596	-0.635272152400804	-0.640215764593312
0.274440948015116	-0.544532447093002	-0.549495530417159
-0.525485336862527	-0.663194288457085	-0.668131909054345
-0.648503467249265	-0.616224717468837	-0.621172416903108
-0.567770951930262	-0.233195485795215	-0.238225376510251
-0.417504016251687	-0.358654015236461	-0.363656984775866
-0.683285110424608	0.849006218247668	0.843744106237893
-0.556783692865253	-0.663721681568879	-0.668659188996929
0.0922622608893545	1.52596997854581	1.52056260211783
1.27640304796012	-0.631211115380698	-0.636155598999735
-0.540209089256823	1.1983214343379	1.19298436547725
-0.597642533792376	-0.557563856477827	-0.562524143492619
-0.655516525668191	1.09449083106643	1.08917604241198
0.402632099194889	0.815528376363034	0.810273448104456
0.367472816669331	-0.349137958535615	-0.354142970052038
-0.201980834423683	-0.461226831917184	-0.466207791149078
3.02795861198922	-0.559329285497425	-0.564289193682456
-0.547683320938298	1.73859451547458	1.7331415135915
2.07326973305208	-0.678082402586202	-0.683016828458184
-0.0694822698791207	0.994771960005749	0.989478569252692
0.286296656473775	0.0307592455892221	0.0256727148696048
-0.655615166158792	-0.622450445280543	-0.627396808784027
-0.0265285641933947	0.56521596548747	0.560014749833415
-0.4776620202327	-0.604413574676055	-0.609363808572119
-0.376218518723246	0.801122043193145	0.795870206278195
-0.126641340079103	-0.185275322187989	-0.190315495720355
-0.393892433776609	2.42532270867755	2.41972234710213
-0.617620419942652	1.53545569684702	1.53004628495211
-0.122076462759577	-0.601325356381379	-0.606276252954325
1.6189890541806	-0.591449373232094	-0.596402389015891
-0.662002022478368	3.28725370716852	3.28146839048566
-0.689010973529226	-0.589818628975695	-0.594771994688291
1.4323439716475	-0.683651548417293	-0.688584779249338
2.16826554893802	-0.60469950901493	-0.609649681554556
-0.68619646729495	-0.695549051010222	-0.700479728849193
-0.593386676864482	0.864192647046887	0.858927276298796
0.189912287706061	-0.491048878220487	-0.496023438170086
-0.661676730954992	0.0550283802889677	0.0499366418434143
-0.641181085229924	0.413859647295348	0.408690910023138
-0.671835094673408	1.2849319376381	1.27957628369933
-0.586345132484698	-0.19773895610659	-0.202776455164138
0.127863778252604	-0.678848897955156	-0.683783159350824
-0.634677387094797	0.838455138218332	0.833195290283226
-0.671433461058187	1.58629954578593	1.58087922370267
-0.657342844223239	-0.636914619246509	-0.641857878994757
1.03735293942041	-0.348414951262746	-0.353420117923708
-0.0944395521571882	-0.162209629170515	-0.167254752191573
1.87183093114234	0.349983539477569	0.344828508885366
-0.0552978965110341	-0.608152126403103	-0.613101558072263
0.173255497136132	-0.170841289513329	-0.175884560333146
1.24604403340986	0.948993227764685	0.943709660315762
-0.601395753603045	-0.0501014633828564	-0.0551706428282512
1.78925749539424	0.16774671268824	0.162630786887416
0.414090334843916	-0.534483167373067	-0.539448407094446
-0.000827862261870667	2.39219019779817	2.38659694587204
-0.350123304827655	-0.683612676298301	-0.688545915471614
-0.503527824603724	0.0977634852810836	0.0926625766398311
-0.553843693386912	0.843165885637096	0.837905026859131
-0.671616899582097	0.468040180931405	0.462859817477474
-0.426685031629331	-0.576777020948886	-0.581733185159294
0.669645034517667	1.74840639021145	1.74295128287406
-0.422177777282791	0.280519349931586	0.275379225122634
1.92284285613545	-0.175144689219436	-0.180187036605989
-0.502418945237204	-0.671001756181151	-0.675937701434289
-0.492792478176249	-0.549400929594175	-0.554362968228322
-0.663002919390838	-0.691784851418998	-0.69671633698845
0.332790549367815	0.487052951792933	0.481868508535533
1.41327070686177	-0.40870610551773	-0.413698334766147
-0.692225988523494	-0.655690975594327	-0.660630206269469
-0.600045036585231	1.30533982367616	1.29997979056693
2.11272177707004	3.39937900231262	3.39356962552977
0.126380407285078	-0.225882984292025	-0.23091444414021
-0.519487692683582	-0.387507575983825	-0.392504354060761
-0.662889781743728	-0.019856177936455	-0.0249318474837595
0.274555475100916	3.75899785746898	3.75311131285703
-0.376571718544321	-0.145718875647331	-0.15076753729166
0.379800097614902	-0.680502133985753	-0.685436040626287
3.2761742847046	0.0207597153685052	0.0156753303707491
-0.664987950254927	-0.643435346237692	-0.648377206753561
-0.151456690390378	-0.558014827905668	-0.562975018149989
-0.678435009560139	-0.300998972975689	-0.306014314264752
-0.553805468050953	-0.463343473911638	-0.468323978949696
-0.615351205198555	0.354092320633905	0.348936408370128
1.59422262176751	-0.512578325213169	-0.517548265325231
-0.601564773723186	-0.651805917746363	-0.656745982086024
-0.303177670331099	3.75899785746898	3.75311131285703
0.545107233299777	3.75899785746898	3.75311131285703
-0.630669951933611	-0.497524670083361	-0.502497840442864
0.71620769250276	-0.685144128305761	-0.690077038856631
-0.275988552535743	0.966662935474122	0.961375576419266
-0.656032954386033	0.0261627104485777	0.02107716606389
2.7016397043857	0.273491126843069	0.268352510166159
2.1229927224455	-0.280924545594104	-0.285944194499299
-0.66998964542523	2.26996762791328	2.26440060278325
-0.632327881463373	-0.615295510889188	-0.620243409714712
-0.389909748649241	-0.667391230598038	-0.672327950605939
-0.615751304744712	0.128621302853282	0.123513772671588
2.62292284187198	-0.689025079444563	-0.693957157212141
-0.399707423525694	-0.597271804550025	-0.602223570943311
-0.697879375072723	-0.315599856350178	-0.32061206454859
-0.679087644469864	-0.0168389437068611	-0.0219152606991259
1.44063008829807	-0.646035769198159	-0.650977071709375
0.198988726524772	-0.129914066818173	-0.134966119894208
-0.655501836028824	-0.225936457424655	-0.230967905798453
-0.689959541069178	0.325325922474628	0.320176182969774
-0.235673510444664	-0.0565290395492519	-0.0615968397507831
-0.603255921888753	-0.409745004167345	-0.414737010486535
-0.650959166123961	-0.653219109470543	-0.658158870564321
-0.132961134898938	-0.65761759294854	-0.662556410205763
1.17168814084579	1.38513431349889	1.37975715790716
0.210948467569071	-0.230218578001276	-0.235249107507935
-0.524199026711863	-0.63478113970164	-0.639724857256765
2.42297158053335	-0.328229983388393	-0.333239481385516
-0.319131661568118	-0.477882396497501	-0.482859781740593
-0.503641415240035	-0.499859921924815	-0.504832591180684
-0.58266306180583	-0.114660376087548	-0.119715702335115
0.523474400138402	-0.635407030415864	-0.640350613665941
-0.0660917856233438	-0.0193465766364803	-0.0244223555351869
3.76440916862317	-0.657515591102837	-0.662454430247847
1.06275749542409	2.22226677410187	2.21670998472917
-0.68936672240701	-0.60241740443462	-0.607368066673419
-0.576164816278749	-0.488979762686108	-0.493954766631209
1.99398141532755	-0.455431191477481	-0.460413394351039
3.76440916862317	-0.103194187865964	-0.108251974554191
-0.683904518329707	0.183895168746185	0.178775777773056
1.0695400529385	-0.338855701485563	-0.343862919392011
-0.658059220786224	-0.534064968204214	-0.539030297663718
1.14706738319326	0.124812604771546	0.11970589186892
-0.650147890576627	0.461393124213396	0.456214187099963
2.60346844707979	0.510191554752401	0.505002146361128
-0.672129155477583	-0.0937672080607145	-0.0988270176116368
3.43030904882199	0.426192747295038	0.421021363558274
0.120418966835623	-0.686073330386198	-0.69100604154678
-0.0311871401080753	0.31744104152602	0.312292993976793
-0.204930302470698	2.69816213864924	2.69250323057048
0.777419553219862	0.324284997679951	0.319135481539099
-0.680912504704397	3.75899785746898	3.75311131285703
-0.634335780878896	-0.378464459290957	-0.383463177860371
-0.518363166628034	-0.665968117254774	-0.670905142637563
1.11961784081219	-0.66506975470047	-0.670006972855932
-0.435846285862746	-0.464023407015912	-0.469003766152383
3.76440916862317	-0.434235473736723	-0.439222224835439
0.516430677934177	0.164612390541421	0.159497137310547
-0.320298509389676	0.209122460096992	0.203997655794501
-0.600391659372201	-0.626319319463546	-0.631264852775238
-0.617417391298858	2.1080045461607	2.10247227543588
-0.678976322427502	-0.353119723085452	-0.358123880185812
-0.627660192976742	-0.691833365991692	-0.696764841150777
-0.0106442285757013	-0.614589091781848	-0.619537142192386
-0.00810836477514637	-0.122404699730275	-0.12745836418332
-0.0762194999336651	-0.437971486194312	-0.442957435611006
0.135339664170814	1.11388532770047	1.10856637733097
-0.361143027832582	-0.558329207547238	-0.563289330331263
0.848416465414224	-0.300442032897046	-0.305457493695574
-0.666690467140455	-0.538289728757679	-0.543254151658487
-0.634128772324776	2.61226130738653	2.60662083210286
1.19828104159434	-0.632212432756621	-0.637156701510705
-0.560365690054051	0.0877504715652492	0.0826517115391769
0.814885973689618	-0.121748957816783	-0.126802762980415
-0.463877158447525	0.388680088082872	0.383516753897554
-0.562133895523686	1.05781238678874	1.052505468678
1.73940379790902	-0.564523137072193	-0.569481930748781
-0.68107377293687	3.75899785746898	3.75311131285703
0.0288826543652994	-0.508532258570567	-0.51350306689678
-0.625354324518148	-0.412071379063853	-0.417062886184245
0.564179902182618	-0.6274947017041	-0.632439982799607
-0.607289087737782	-0.130116917211613	-0.13516892675955
0.800456984007444	-0.668898538549315	-0.67383493511566
-0.187491666059676	-0.670146583917957	-0.675082712675897
2.42721199291141	-0.598239846183731	-0.603191404852449
1.53594550748487	-0.575967852055439	-0.580924189899142
-0.604196012672483	-0.157707515132131	-0.162753604227025
-0.594304497789277	-0.686447265023554	-0.691379895944393
3.29049853066603	-0.684757639367655	-0.689690632852198
-0.592671188898502	-0.00331817090537965	-0.00839738921572045
-0.686651677236855	1.59585880906074	1.5904364357291
-0.698567890761323	-0.295262372264893	-0.300278944526741
0.86362677756437	0.0409459597335294	0.0358572431257002
1.28502775526181	0.475306150300334	0.470124227698225
-0.199974901251667	0.775212602554864	0.769966325346416
-0.681841473755645	-0.662923608588803	-0.667861287269163
1.5868693173878	0.858002877793139	0.852738835259766
-0.639841245961303	-0.394696583977628	-0.399691819420933
-0.350887861115997	-0.24849126943776	-0.253517877948871
-0.164389698151772	-0.273190768103913	-0.278212076540612
0.348608985035053	-0.316272980432964	-0.321285044190885
-0.611033519000041	1.09423340223398	1.0889186688192
0.948560722225389	-0.606452372164376	-0.611402168570654
