data	zs	data.1	zs.1	data.2	zs.2	data.3	zs.3	data.4	zs.4	data.5	zs.5	data.6	zs.6	data.7	zs.7	data.8	zs.8	data.9	zs.9
41116.39775	-0.0184931680384177	41116.39775	-0.0194955012495687	41116.39775	-0.0194926060603815	41116.39775	-0.019440676149143	41116.39775	-0.0184882201134685	41116.39775	-0.00166523000688488	41116.39775	-0.0141113473551825	41116.39775	0.0483887840720406	41116.39775	0.137120950196557	41116.39775	0.237159261170977
41113.99596	-0.0184931680384177	41113.99596	-0.0194955012507476	41113.99596	-0.0194926060814963	41113.99596	-0.0194406765273322	41113.99596	-0.0184882268780532	41113.99596	-0.00166531853662998	41113.99596	-0.0141129387131848	41113.99596	0.048370545814383	41113.99596	0.137075513310747	41113.99596	0.237102046415691
41054.67152	-0.0184931680384177	41054.67152	-0.0194955012798656	41054.67152	-0.0194926066030342	41054.67152	-0.0194406858686415	41054.67152	-0.0184883939639344	41054.67152	-0.00166750522970096	41054.67152	-0.0141522454062455	41054.67152	0.0479200591264895	41054.67152	0.135953217936873	41054.67152	0.235688836552604
41032.17477	-0.0184931680384177	41032.17477	-0.0194955012909076	41032.17477	-0.0194926068008094	41032.17477	-0.0194406894110112	41032.17477	-0.0184884573254984	41032.17477	-0.00166833445771129	41032.17477	-0.0141671511153784	41032.17477	0.0477492275704584	41032.17477	0.135527626082113	41032.17477	0.235152925400516
40976.51369	-0.0184931680384177	40976.51369	-0.0194955013182276	40976.51369	-0.0194926072901417	40976.51369	-0.0194406981754828	40976.51369	-0.0184886140936128	40976.51369	-0.00167038611969006	40976.51369	-0.0142040305698998	40976.51369	0.0473265590113658	40976.51369	0.134474633882122	40976.51369	0.233826983052875
40918.12633	-0.0184931680384177	40918.12633	-0.0194955013468857	40918.12633	-0.0194926078034414	40918.12633	-0.0194407073692381	40918.12633	-0.0184887785402304	40918.12633	-0.00167253827208366	40918.12633	-0.0142427163803035	40918.12633	0.0468831881439586	40918.12633	0.13337006611847	40918.12633	0.232436096041862
40877.113	-0.0184931680384177	40877.113	-0.0194955013670161	40877.113	-0.0194926081640011	40877.113	-0.0194407138272545	40877.113	-0.0184888940533037	40877.113	-0.0016740500194264	40877.113	-0.0142698906507004	40877.113	0.0465717488924261	40877.113	0.132594178971011	40877.113	0.231459088210451
40794.77219	-0.0184931680384177	40794.77219	-0.0194955014074312	40794.77219	-0.0194926088878824	40794.77219	-0.0194407267927536	40794.77219	-0.0184891259642463	40794.77219	-0.00167708509365022	40794.77219	-0.0143244473383832	40794.77219	0.0459464848566363	40794.77219	0.131036461609599	40794.77219	0.22949758895607
40635.07516	-0.0184931680384177	40635.07516	-0.0194955014858148	40635.07516	-0.019492610291824	40635.07516	-0.0194407519388714	40635.07516	-0.0184895757471517	40635.07516	-0.00168297151059673	40635.07516	-0.0144302580656469	40635.07516	0.0447338078198006	40635.07516	0.128015324992204	40635.07516	0.225693331926392
40619.51269	-0.0184931680384177	40619.51269	-0.0194955014934533	40619.51269	-0.019492610428638	40619.51269	-0.0194407543893597	40619.51269	-0.0184896195784801	40619.51269	-0.00168354514172273	40619.51269	-0.0144405693173259	40619.51269	0.0446156324848839	40619.51269	0.127720915334278	40619.51269	0.225322607211621
40566.49048	-0.0184931680384177	40566.49048	-0.019495501519478	40566.49048	-0.0194926108947712	40566.49048	-0.019440762738311	40566.49048	-0.0184897689142797	40566.49048	-0.00168549953521073	40566.49048	-0.0144757003313544	40566.49048	0.0442130024766159	40566.49048	0.126717845082025	40566.49048	0.224059527271301
40554.34682	-0.0184931680384177	40554.34682	-0.0194955015254385	40554.34682	-0.0194926110015296	40554.34682	-0.0194407646504687	40554.34682	-0.0184898031166107	40554.34682	-0.00168594714933366	40554.34682	-0.014483746376395	40554.34682	0.0441207882530631	40554.34682	0.126488112219145	40554.34682	0.223770244471734
40502.89341	-0.0184931680384177	40502.89341	-0.0194955015506932	40502.89341	-0.019492611453871	40502.89341	-0.0194407727523946	40502.89341	-0.0184899480339222	40502.89341	-0.0016878437170067	40502.89341	-0.0145178379479935	40502.89341	0.0437300711008787	40502.89341	0.125514720409412	40502.89341	0.222544536036872
40312.6219	-0.0184931680384177	40312.6219	-0.0194955016440836	40312.6219	-0.0194926131266014	40312.6219	-0.0194408027128128	40312.6219	-0.0184904839291269	40312.6219	-0.00169485710630332	40312.6219	-0.0146439064594158	40312.6219	0.0422852233730215	40312.6219	0.121915178037784	40312.6219	0.218011942478526
40300.94489	-0.0184931680384177	40300.94489	-0.019495501649815	40300.94489	-0.0194926132292573	40300.94489	-0.0194408045514911	40300.94489	-0.0184905168171492	40300.94489	-0.00169528751975276	40300.94489	-0.0146516433153884	40300.94489	0.0421965527077881	40300.94489	0.121694273225136	40300.94489	0.217733776081955
40264.21644	-0.0184931680384177	40264.21644	-0.0194955016678423	40264.21644	-0.0194926135521475	40264.21644	-0.0194408103348042	40264.21644	-0.0184906202619594	40264.21644	-0.00169664132683671	40264.21644	-0.014675978545704	40264.21644	0.0419176511658272	40264.21644	0.120999447121011	40264.21644	0.216858841437888
40154.6509	-0.0184931680384177	40154.6509	-0.01949550172162	40154.6509	-0.019492614515369	40154.6509	-0.0194408275871474	40154.6509	-0.0184909288507097	40154.6509	-0.00170067990195241	40154.6509	-0.0147485735681064	40154.6509	0.0410856531356416	40154.6509	0.118926694328435	40154.6509	0.214248802442451
40034.89031	-0.0184931680384177	40034.89031	-0.0194955017804018	40034.89031	-0.0194926155682181	40034.89031	-0.0194408464448175	40034.89031	-0.0184912661535771	40034.89031	-0.00170509426561654	40034.89031	-0.0148279235417748	40034.89031	0.0401762378671742	40034.89031	0.116661072333024	40034.89031	0.211395899878227
39891.39119	-0.0184931680384177	39891.39119	-0.019495501850835	39891.39119	-0.0194926168297593	39891.39119	-0.0194408690403897	39891.39119	-0.0184916703154523	39891.39119	-0.00171038362918064	39891.39119	-0.0149230019928199	39891.39119	0.0390865614490835	39891.39119	0.113946366580538	39891.39119	0.207977504833482
39740.3305	-0.0184931680384177	39740.3305	-0.0194955019249797	39740.3305	-0.0194926181577764	39740.3305	-0.0194408928266172	39740.3305	-0.0184920957743105	39740.3305	-0.00171595171147728	39740.3305	-0.0150230905258995	39740.3305	0.0379394654139753	39740.3305	0.111088611605333	39740.3305	0.204378980228231
39556.05237	-0.0184931680384177	39556.05237	-0.0194955020154284	39556.05237	-0.0194926197778173	39556.05237	-0.0194409218433094	39556.05237	-0.0184926147893023	39556.05237	-0.00172274418537177	39556.05237	-0.0151451879935487	39556.05237	0.0365401290791542	39556.05237	0.10760245155384	39556.05237	0.199989159256179
39522.03522	-0.0184931680384177	39522.03522	-0.0194955020321249	39522.03522	-0.0194926200768717	39522.03522	-0.0194409271996974	39522.03522	-0.0184927105978002	39522.03522	-0.00172399805420222	39522.03522	-0.0151677267933055	39522.03522	0.0362818160932233	39522.03522	0.106958917622843	39522.03522	0.199178812426202
39506.86007	-0.0184931680384177	39506.86007	-0.0194955020395733	39506.86007	-0.0194926202102807	39506.86007	-0.0194409295891978	39506.86007	-0.018492753338251	39506.86007	-0.00172455740875081	39506.86007	-0.0151777814177268	39506.86007	0.0361665819155086	39506.86007	0.106671835256067	39506.86007	0.198817314337829
39464.10282	-0.0184931680384177	39464.10282	-0.0194955020605597	39464.10282	-0.0194926205861717	39464.10282	-0.0194409363218142	39464.10282	-0.0184928737630337	39464.10282	-0.00172613343681461	39464.10282	-0.0152061111601039	39464.10282	0.0358419000148292	39464.10282	0.105862956758865	39464.10282	0.197798763342346
39380.71179	-0.0184931680384177	39380.71179	-0.0194955021014902	39380.71179	-0.0194926213192857	39380.71179	-0.0194409494526824	39380.71179	-0.0184931086318961	39380.71179	-0.00172920722204518	39380.71179	-0.0152613636938021	39380.71179	0.0352086610174661	39380.71179	0.104285371413068	39380.71179	0.19581224604713
39145.44729	-0.0184931680384177	39145.44729	-0.0194955022169644	39145.44729	-0.0194926233875622	39145.44729	-0.0194409864977597	39145.44729	-0.0184937712487923	39145.44729	-0.00173787904856389	39145.44729	-0.0154172432855787	39145.44729	0.0334221540502881	39145.44729	0.0998346549800627	39145.44729	0.190207842333682
39131.85616	-0.0184931680384177	39131.85616	-0.0194955022236353	39131.85616	-0.0194926235070457	39131.85616	-0.0194409886378381	39131.85616	-0.0184938095278883	39131.85616	-0.0017383800162898	39131.85616	-0.0154262483832291	39131.85616	0.0333189483034082	39131.85616	0.0995775389866422	39131.85616	0.189884078317258
39076.41538	-0.0184931680384177	39076.41538	-0.0194955022508471	39076.41538	-0.0194926239944412	39076.41538	-0.0194409973676208	39076.41538	-0.018493965675533	39076.41538	-0.00174042355803206	39076.41538	-0.0154629818732124	39076.41538	0.0328979526166991	39076.41538	0.0985287144057783	39076.41538	0.188563383893286
38893.10627	-0.0184931680384177	38893.10627	-0.0194955023408202	38893.10627	-0.0194926256059632	38893.10627	-0.0194410262317298	38893.10627	-0.0184944819613029	38893.10627	-0.00174718031394389	38893.10627	-0.0155844372956656	38893.10627	0.0315059746422822	38893.10627	0.095060886203068	38893.10627	0.184196646638864
38868.13848	-0.0184931680384177	38868.13848	-0.0194955023530751	38868.13848	-0.0194926258254621	38868.13848	-0.0194410301631929	38868.13848	-0.0184945522824926	38868.13848	-0.00174810062424755	38868.13848	-0.0156009802458887	38868.13848	0.0313163789710695	38868.13848	0.0945885473961132	38868.13848	0.183601871077772
38839.63427	-0.0184931680384177	38839.63427	-0.0194955023670657	38839.63427	-0.0194926260760507	38839.63427	-0.0194410346515057	38839.63427	-0.0184946325639254	38839.63427	-0.00174915128664741	38839.63427	-0.0156198663278038	38839.63427	0.0310999291039671	38839.63427	0.0940493068568188	38839.63427	0.182922851929652
38817.66606	-0.0184931680384177	38817.66606	-0.0194955023778483	38817.66606	-0.0194926262691794	38817.66606	-0.0194410381106508	38817.66606	-0.0184946944368689	38817.66606	-0.0017499610327249	38817.66606	-0.0156344218413082	38817.66606	0.0309331110748066	38817.66606	0.0936337138827377	38817.66606	0.182399531506461
38805.63396	-0.0184931680384177	38805.63396	-0.019495502383754	38805.63396	-0.019492626374957	38805.63396	-0.0194410400052421	38805.63396	-0.0184947283249938	38805.63396	-0.00175040453475711	38805.63396	-0.0156423939698538	38805.63396	0.0308417439944363	38805.63396	0.0934060915036981	38805.63396	0.182112906257345
38714.08585	-0.0184931680384177	38714.08585	-0.0194955024286883	38714.08585	-0.0194926271797822	38714.08585	-0.0194410544205355	38714.08585	-0.018494986168079	38714.08585	-0.00175377898916071	38714.08585	-0.0157030511536394	38714.08585	0.0301465633090929	38714.08585	0.0916741911209903	38714.08585	0.179932073332517
38681.65254	-0.0184931680384177	38681.65254	-0.0194955024446074	38681.65254	-0.0194926274649125	38681.65254	-0.0194410595275299	38681.65254	-0.018495077515729	38681.65254	-0.00175497447780326	38681.65254	-0.0157245405458883	38681.65254	0.029900277387147	38681.65254	0.091060620158122	38681.65254	0.179159456286582
38656.95434	-0.0184931680384177	38656.95434	-0.0194955024567299	38656.95434	-0.0194926276820414	38656.95434	-0.019441063416543	38656.95434	-0.0184951470776247	38656.95434	-0.00175588485104583	38656.95434	-0.0157409048734159	38656.95434	0.0297127288773771	38656.95434	0.0905933814348735	38656.95434	0.178571102821459
38519.75059	-0.0184931680384177	38519.75059	-0.0194955025240733	38519.75059	-0.0194926288882382	38519.75059	-0.0194410850208374	38519.75059	-0.0184955335087394	38519.75059	-0.00176094216788588	38519.75059	-0.0158318121906704	38519.75059	0.0286708570467442	38519.75059	0.0879977710270352	38519.75059	0.17530267428252
38474.77258	-0.0184931680384177	38474.77258	-0.0194955025461497	38474.77258	-0.0194926292836526	38474.77258	-0.0194410921031378	38474.77258	-0.0184956601882401	38474.77258	-0.00176260005294664	38474.77258	-0.0158616133457011	38474.77258	0.0283293115597081	38474.77258	0.0871468803561906	38474.77258	0.174231220976699
38462.72325	-0.0184931680384177	38462.72325	-0.0194955025520638	38462.72325	-0.0194926293895816	38462.72325	-0.0194410940004422	38462.72325	-0.0184956941248928	38462.72325	-0.00176304419007496	38462.72325	-0.0158695968903565	38462.72325	0.0282378136414296	38462.72325	0.0869189320212839	38462.72325	0.173944185279445
38450.6232	-0.0184931680384177	38450.6232	-0.0194955025580028	38450.6232	-0.0194926294959566	38450.6232	-0.019441095905733	38450.6232	-0.0184957282043973	38450.6232	-0.00176349019673754	38450.6232	-0.0158776140406469	38450.6232	0.0281459305752288	38450.6232	0.0866900241691634	38450.6232	0.17365594134484
38435.67894	-0.0184931680384177	38435.67894	-0.0194955025653379	38435.67894	-0.0194926296273358	38435.67894	-0.0194410982588771	38435.67894	-0.0184957702945519	38435.67894	-0.00176404104070324	38435.67894	-0.0158875156838961	38435.67894	0.0280324496862323	38435.67894	0.0864073097623527	38435.67894	0.17329994345209
38353.82618	-0.0184931680384177	38353.82618	-0.0194955026055134	38353.82618	-0.0194926303469264	38353.82618	-0.0194411111475272	38353.82618	-0.0184960008309132	38353.82618	-0.00176705812545168	38353.82618	-0.0159417490034772	38353.82618	0.0274108917120256	38353.82618	0.0848588252947903	38353.82618	0.171350070385393
38313.66707	-0.0184931680384177	38313.66707	-0.0194955026252246	38313.66707	-0.0194926306999765	38313.66707	-0.0194411174710368	38313.66707	-0.0184961139380961	38313.66707	-0.00176853838632854	38313.66707	-0.0159683572919053	38313.66707	0.0271059390744171	38313.66707	0.0840990982181943	38313.66707	0.170393411538806
38297.0022	-0.0184931680384177	38297.0022	-0.0194955026334042	38297.0022	-0.0194926308464821	38297.0022	-0.0194411200951105	38297.0022	-0.018496160874308	38297.0022	-0.001769152651811	38297.0022	-0.0159793989625892	38297.0022	0.0269793925433335	38297.0022	0.0837838334384978	38297.0022	0.169996425766146
38236.43908	-0.0184931680384177	38236.43908	-0.0194955026631302	38236.43908	-0.0194926313789095	38236.43908	-0.0194411296314641	38236.43908	-0.0184963314489021	38236.43908	-0.00177138500250595	38236.43908	-0.0160195263699215	38236.43908	0.02651949980204	38236.43908	0.0826381048078796	38236.43908	0.168553708421939
38219.92601	-0.0184931680384177	38219.92601	-0.0194955026712353	38219.92601	-0.0194926315240805	38219.92601	-0.0194411322316353	38219.92601	-0.018496377957573	38219.92601	-0.00177199367265521	38219.92601	-0.0160304674622264	38219.92601	0.0263941059810237	38219.92601	0.0823257117693704	38219.92601	0.168160338785516
38190.40517	-0.0184931680384177	38190.40517	-0.0194955026857249	38190.40517	-0.0194926317836066	38190.40517	-0.019441136880028	38190.40517	-0.0184964611023202	38190.40517	-0.0017730818079377	38190.40517	-0.0160500271343746	38190.40517	0.0261699362217232	38190.40517	0.0817672386988301	38190.40517	0.167457101767945
38172.81082	-0.0184931680384177	38172.81082	-0.0194955026943607	38172.81082	-0.0194926319382835	38172.81082	-0.019441139650459	38172.81082	-0.0184965106563905	38172.81082	-0.00177373033396228	38172.81082	-0.0160616846521708	38172.81082	0.0260363315815927	38172.81082	0.0814343900851504	38172.81082	0.16703797418824
38156.79001	-0.0184931680384177	38156.79001	-0.0194955027022241	38156.79001	-0.0194926320791269	38156.79001	-0.0194411421731181	38156.79001	-0.0184965557786227	38156.79001	-0.00177432085945596	38156.79001	-0.0160722995869474	38156.79001	0.0259146757912596	38156.79001	0.08113130958496	38156.79001	0.166656331028917
38142.32285	-0.0184931680384177	38142.32285	-0.019495502709325	38142.32285	-0.0194926322063118	38142.32285	-0.0194411444511374	38142.32285	-0.0184965965250365	38142.32285	-0.00177485411756221	38142.32285	-0.0160818851172546	38142.32285	0.0258048178138117	38142.32285	0.080857620920708	38142.32285	0.166311698476079
38094.23052	-0.0184931680384177	38094.23052	-0.01949550273293	38094.23052	-0.019492632629105	38094.23052	-0.019441152023823	38094.23052	-0.0184967319759457	38094.23052	-0.00177662679615435	38094.23052	-0.016113749732477	38094.23052	0.0254396233938596	38094.23052	0.0799478137741453	38094.23052	0.165166056728853
38084.91966	-0.0184931680384177	38084.91966	-0.0194955027375	38084.91966	-0.0194926327109594	38084.91966	-0.019441153489924	38084.91966	-0.0184967581997625	38084.91966	-0.00177696999354563	38084.91966	-0.0161199188445015	38084.91966	0.0253689203500072	38084.91966	0.0797716716124192	38084.91966	0.164944256081669
38026.40979	-0.0184931680384177	38026.40979	-0.0194955027662182	38026.40979	-0.0194926332253362	38026.40979	-0.01944116270297	38026.40979	-0.0184969229914266	38026.40979	-0.00177912666164588	38026.40979	-0.01615868582656	38026.40979	0.024924619189383	38026.40979	0.0786647862136361	38026.40979	0.163550450672432
37996.33778	-0.0184931680384177	37996.33778	-0.0194955027809784	37996.33778	-0.0194926334897077	37996.33778	-0.0194411674381507	37996.33778	-0.0184970076885311	37996.33778	-0.0017802351130008	37996.33778	-0.0161786106883334	37996.33778	0.0246962640598074	37996.33778	0.0780958861497486	37996.33778	0.162834083840569
37979.65536	-0.0184931680384177	37979.65536	-0.0194955027891666	37979.65536	-0.0194926336363675	37979.65536	-0.0194411700649879	37979.65536	-0.0184970546741722	37979.65536	-0.00178085002537454	37979.65536	-0.0161896639871501	37979.65536	0.0245695842608602	37979.65536	0.0777802893604484	37979.65536	0.162436679996822
37944.28673	-0.0184931680384177	37944.28673	-0.0194955028065265	37944.28673	-0.0194926339473031	37944.28673	-0.0194411756341819	37944.28673	-0.0184971542890815	37944.28673	-0.00178215370962595	37944.28673	-0.0162130982392625	37944.28673	0.02430100866227	37944.28673	0.0771111882306397	37944.28673	0.161594138596349
37936.00067	-0.0184931680384177	37936.00067	-0.0194955028105935	37936.00067	-0.0194926340201482	37936.00067	-0.0194411769389165	37936.00067	-0.0184971776265734	37936.00067	-0.0017824591329892	37936.00067	-0.0162185883478434	37936.00067	0.0242380875504131	37936.00067	0.076954433159616	37936.00067	0.161396750442021
37923.8156	-0.0184931680384177	37923.8156	-0.0194955028165742	37923.8156	-0.0194926341272706	37923.8156	-0.0194411788575947	37923.8156	-0.0184972119455346	37923.8156	-0.00178290827348068	37923.8156	-0.0162266618299768	37923.8156	0.0241455588754513	37923.8156	0.0767239169054157	37923.8156	0.161106481185262
37787.7141	-0.0184931680384177	37787.7141	-0.0194955028833765	37787.7141	-0.0194926353237772	37787.7141	-0.0194412002883273	37787.7141	-0.0184975952721883	37787.7141	-0.00178792496149326	37787.7141	-0.0163168388276121	37787.7141	0.0231120571019437	37787.7141	0.0741491587816585	37787.7141	0.157864310130956
37742.01818	-0.0184931680384177	37742.01818	-0.0194955029058053	37742.01818	-0.0194926357255029	37742.01818	-0.0194412074836707	37742.01818	-0.0184977239736654	37742.01818	-0.00178960930864658	37742.01818	-0.0163471156494678	37742.01818	0.022765060086025	37742.01818	0.0732846867424631	37742.01818	0.156775754978192
37678.91127	-0.0184931680384177	37678.91127	-0.0194955029367799	37678.91127	-0.0194926362802935	37678.91127	-0.0194412174205731	37678.91127	-0.0184979017127839	37678.91127	-0.00179193542319277	37678.91127	-0.0163889284999789	37678.91127	0.0222858507943891	37678.91127	0.072090834880524	37678.91127	0.155272440195263
37568.9217	-0.0184931680384177	37568.9217	-0.0194955029907657	37568.9217	-0.0194926372472428	37568.9217	-0.0194412347396846	37568.9217	-0.0184982114958047	37568.9217	-0.00179598962801291	37568.9217	-0.0164618044726449	37568.9217	0.0214506328455617	37568.9217	0.070010060319729	37568.9217	0.152652300078295
37372.05617	-0.0184931680384177	37372.05617	-0.0194955030873927	37372.05617	-0.0194926389779432	37372.05617	-0.0194412657384064	37372.05617	-0.0184987659629107	37372.05617	-0.00180324607224344	37372.05617	-0.016592241994886	37372.05617	0.019955712698484	37372.05617	0.0662857727648142	37372.05617	0.147962625659154
37351.90351	-0.0184931680384177	37351.90351	-0.0194955030972841	37351.90351	-0.0194926391551109	37351.90351	-0.0194412689116724	37351.90351	-0.0184988227224006	37351.90351	-0.00180398889732504	37351.90351	-0.0166055945764017	37351.90351	0.0198026812487872	37351.90351	0.065904526231526	37351.90351	0.147482554749434
37237.10043	-0.0184931680384177	37237.10043	-0.0194955031536326	37237.10043	-0.0194926401643771	37237.10043	-0.019441286988726	37237.10043	-0.0184991460625583	37237.10043	-0.0018082205276542	37237.10043	-0.016681659844409	37237.10043	0.0189309113800927	37237.10043	0.0637326900441046	37237.10043	0.14474774857227
37124.92433	-0.0184931680384177	37124.92433	-0.0194955032086916	37124.92433	-0.0194926411505488	37124.92433	-0.0194413046521317	37124.92433	-0.0184994620038891	37124.92433	-0.00181235532775683	37124.92433	-0.0167559845499004	37124.92433	0.0180790897741944	37124.92433	0.0616105508702793	37124.92433	0.142075521562244
37034.48883	-0.0184931680384177	37034.48883	-0.0194955032530798	37034.48883	-0.0194926419455928	37034.48883	-0.019441318892232	37034.48883	-0.0184997167133345	37034.48883	-0.00181568877146437	37034.48883	-0.0168159045498244	37034.48883	0.0173923578157807	37034.48883	0.0598996987613677	37034.48883	0.139921192915009
36860.66461	-0.0184931680384177	36860.66461	-0.0194955033383975	36860.66461	-0.0194926434737305	36860.66461	-0.0194413462628369	36860.66461	-0.0185002062851362	36860.66461	-0.0018220959152561	36860.66461	-0.016931075552906	36860.66461	0.016072404401244	36860.66461	0.0566113050070686	36860.66461	0.135780402000718
36828.09003	-0.0184931680384177	36828.09003	-0.0194955033543859	36828.09003	-0.0194926437601028	36828.09003	-0.0194413513920758	36828.09003	-0.0185002980306698	36828.09003	-0.00182329661109708	36828.09003	-0.0169526585466543	36828.09003	0.0158250457299489	36828.09003	0.0559950615087752	36828.09003	0.135004419661197
36796.14205	-0.0184931680384177	36796.14205	-0.0194955033700669	36796.14205	-0.0194926440409665	36796.14205	-0.0194413564226494	36796.14205	-0.0185003880113994	36796.14205	-0.00182447421052319	36796.14205	-0.0169738263729965	36796.14205	0.0155824452149658	36796.14205	0.0553906719829976	36796.14205	0.134243364007883
36772.52522	-0.0184931680384177	36772.52522	-0.0194955033816586	36772.52522	-0.0194926442485887	36772.52522	-0.0194413601413885	36772.52522	-0.0185004545276421	36772.52522	-0.00182534472457304	36772.52522	-0.0169894742154013	36772.52522	0.0154031082077349	36772.52522	0.0549438905375331	36772.52522	0.133680770629996
36689.75423	-0.0184931680384177	36689.75423	-0.0194955034222849	36689.75423	-0.0194926449762517	36689.75423	-0.0194413731746244	36689.75423	-0.0185006876501765	36689.75423	-0.00182839565518969	36689.75423	-0.0170443159281635	36689.75423	0.014774577552599	36689.75423	0.0533780350626565	36689.75423	0.13170902375054
36569.46597	-0.0184931680384177	36569.46597	-0.0194955034813256	36569.46597	-0.0194926460337397	36569.46597	-0.0194413921153821	36569.46597	-0.0185010264392139	36569.46597	-0.00183282946871854	36569.46597	-0.0171240155210231	36569.46597	0.0138611553637022	36569.46597	0.0511024306451621	36569.46597	0.12884355118231
36567.133	-0.0184931680384177	36567.133	-0.0194955034824707	36567.133	-0.0194926460542495	36567.133	-0.0194413924827348	36567.133	-0.0185010330099687	36567.133	-0.00183291546176515	36567.133	-0.0171255612808434	36567.133	0.0138434396983162	36567.133	0.0510582956910288	36567.133	0.128787975837406
36422.64163	-0.0184931680384177	36422.64163	-0.019495503553391	36422.64163	-0.0194926473245139	36422.64163	-0.0194414152345481	36422.64163	-0.0185014399664926	36422.64163	-0.00183824139956745	36422.64163	-0.0172212971686243	36422.64163	0.0127462285202502	36422.64163	0.048324818626336	36422.64163	0.125345943696606
36362.35663	-0.0184931680384177	36362.35663	-0.0194955035829805	36362.35663	-0.0194926478544963	36362.35663	-0.0194414247271085	36362.35663	-0.0185016097577684	36362.35663	-0.00184046349878633	36362.35663	-0.0172612403015247	36362.35663	0.0122884477138969	36362.35663	0.0471843514493343	36362.35663	0.123909851647592
36336.60073	-0.0184931680384177	36336.60073	-0.0194955035956222	36336.60073	-0.0194926480809237	36336.60073	-0.0194414287826686	36336.60073	-0.0185016822986511	36336.60073	-0.00184141285874771	36336.60073	-0.0172783054311037	36336.60073	0.0120928674423474	36336.60073	0.0466971032356138	36336.60073	0.12329630195521
36199.37371	-0.0184931680384177	36199.37371	-0.0194955036629769	36199.37371	-0.019492649287325	36199.37371	-0.0194414503906271	36199.37371	-0.0185020687953052	36199.37371	-0.00184647103331769	36199.37371	-0.0173692281664009	36199.37371	0.0110508189083992	36199.37371	0.0441010526076342	36199.37371	0.120027319084979
36107.29099	-0.0184931680384177	36107.29099	-0.0194955037081736	36107.29099	-0.0194926500968502	36107.29099	-0.019441464890101	36107.29099	-0.0185023281441067	36107.29099	-0.00184986519339374	36107.29099	-0.017430239567625	36107.29099	0.0103515786029698	36107.29099	0.0423590385124358	36107.29099	0.117833750833448
36062.78155	-0.0184931680384177	36062.78155	-0.01949550373002	36062.78155	-0.0194926504881452	36062.78155	-0.0194414718986197	36062.78155	-0.0185024535038911	36062.78155	-0.00185150580701001	36062.78155	-0.01745973026145	36062.78155	0.0100135912539852	36062.78155	0.0415170122142401	36062.78155	0.116773459668315
36059.85493	-0.0184931680384177	36059.85493	-0.0194955037314565	36059.85493	-0.019492650513874	36059.85493	-0.0194414723594494	36059.85493	-0.018502461746647	36059.85493	-0.0018516136819377	36059.85493	-0.0174616693569399	36059.85493	0.0099913676417518	36059.85493	0.0414616466332572	36059.85493	0.116703742562692
36023.93991	-0.0184931680384177	36023.93991	-0.0194955037490845	36023.93991	-0.019492650829613	36023.93991	-0.0194414780146787	36023.93991	-0.0185025629004509	36023.93991	-0.0018529375060712	36023.93991	-0.017485465631585	36023.93991	0.00971864297034435	36023.93991	0.040782208937788	36023.93991	0.11584818521572
35938.2771	-0.0184931680384177	35938.2771	-0.0194955037911302	35938.2771	-0.0194926515826989	35938.2771	-0.0194414915032646	35938.2771	-0.0185028041677278	35938.2771	-0.00185609502889094	35938.2771	-0.0175422233823432	35938.2771	0.00906815296061894	35938.2771	0.0391616462257579	35938.2771	0.1138075502263
35864.97808	-0.0184931680384177	35864.97808	-0.0194955038271073	35864.97808	-0.0194926522270912	35864.97808	-0.0194415030450308	35864.97808	-0.0185030106126829	35864.97808	-0.00185879682361744	35864.97808	-0.0175907892361597	35864.97808	0.00851154875591609	35864.97808	0.0377749807796869	35864.97808	0.112061441910425
35795.26462	-0.0184931680384177	35795.26462	-0.0194955038613245	35795.26462	-0.0194926528399619	35795.26462	-0.0194415140222098	35795.26462	-0.0185032069589931	35795.26462	-0.00186136645495212	35795.26462	-0.0176369793995126	35795.26462	0.00798217189712064	35795.26462	0.0364561466928458	35795.26462	0.110400747780621
35793.81715	-0.0184931680384177	35793.81715	-0.019495503862035	35793.81715	-0.019492652852687	35793.81715	-0.0194415142501304	35793.81715	-0.0185032110357581	35793.81715	-0.00186141980855511	35793.81715	-0.0176379384521224	35793.81715	0.00797118037379358	35793.81715	0.0364287635623043	35793.81715	0.110366266563765
35772.17533	-0.0184931680384177	35772.17533	-0.0194955038726574	35772.17533	-0.0194926530429464	35772.17533	-0.0194415176578817	35772.17533	-0.0185032719894319	35772.17533	-0.00186221752392904	35772.17533	-0.0176522777088606	35772.17533	0.00780684082314986	35772.17533	0.036019345210134	35772.17533	0.109850721309917
35728.93285	-0.0184931680384177	35728.93285	-0.019495503893882	35728.93285	-0.0194926534231032	35728.93285	-0.0194415244669031	35728.93285	-0.0185033937808534	35728.93285	-0.00186381143752331	35728.93285	-0.0176809289508874	35728.93285	0.00747847427486886	35728.93285	0.0352012871676334	35728.93285	0.108820611303985
35725.33844	-0.0184931680384177	35725.33844	-0.0194955038956462	35725.33844	-0.0194926534547027	35725.33844	-0.0194415250328839	35725.33844	-0.0185034039044241	35725.33844	-0.00186394392712525	35725.33844	-0.0176833105051103	35725.33844	0.00745117972550893	35725.33844	0.0351332883847573	35725.33844	0.108734986295742
